tournament,tournament_id,dated
International German Open,82,23/07/2009
International German Open,82,23/07/2009
International German Open,82,23/07/2009
International German Open,82,23/07/2009
International German Open,82,23/07/2009
International German Open,82,23/07/2009
International German Open,82,23/07/2009
International German Open,82,24/07/2009
International German Open,82,24/07/2009
International German Open,82,24/07/2009
International German Open,82,24/07/2009
International German Open,82,25/07/2009
International German Open,82,25/07/2009
International German Open,82,26/07/2009
Internazionali BNL d'Italia,83,09/05/2021
Internazionali BNL d'Italia,83,09/05/2021
Internazionali BNL d'Italia,83,09/05/2021
Internazionali BNL d'Italia,83,09/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,10/05/2021
Internazionali BNL d'Italia,83,11/05/2021
Internazionali BNL d'Italia,83,11/05/2021
Internazionali BNL d'Italia,83,11/05/2021
Internazionali BNL d'Italia,83,11/05/2021
Internazionali BNL d'Italia,83,11/05/2021
Internazionali BNL d'Italia,83,11/05/2021
Internazionali BNL d'Italia,83,11/05/2021
Internazionali BNL d'Italia,83,11/05/2021
Internazionali BNL d'Italia,83,11/05/2021
Internazionali BNL d'Italia,83,11/05/2021
Internazionali BNL d'Italia,83,11/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,12/05/2021
Internazionali BNL d'Italia,83,13/05/2021
Internazionali BNL d'Italia,83,13/05/2021
Internazionali BNL d'Italia,83,13/05/2021
Internazionali BNL d'Italia,83,13/05/2021
Internazionali BNL d'Italia,83,13/05/2021
Internazionali BNL d'Italia,83,13/05/2021
Internazionali BNL d'Italia,83,13/05/2021
Internazionali BNL d'Italia,83,13/05/2021
Internazionali BNL d'Italia,83,14/05/2021
Internazionali BNL d'Italia,83,14/05/2021
Internazionali BNL d'Italia,83,15/05/2021
Internazionali BNL d'Italia,83,15/05/2021
Internazionali BNL d'Italia,83,15/05/2021
Internazionali BNL d'Italia,83,15/05/2021
Internazionali BNL d'Italia,83,16/05/2021
Internazionali BNL d'Italia,83,14/09/2020
Internazionali BNL d'Italia,83,14/09/2020
Internazionali BNL d'Italia,83,14/09/2020
Internazionali BNL d'Italia,83,14/09/2020
Internazionali BNL d'Italia,83,14/09/2020
Internazionali BNL d'Italia,83,14/09/2020
Internazionali BNL d'Italia,83,14/09/2020
Internazionali BNL d'Italia,83,14/09/2020
Internazionali BNL d'Italia,83,14/09/2020
Internazionali BNL d'Italia,83,14/09/2020
Internazionali BNL d'Italia,83,14/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,15/09/2020
Internazionali BNL d'Italia,83,16/09/2020
Internazionali BNL d'Italia,83,16/09/2020
Internazionali BNL d'Italia,83,16/09/2020
Internazionali BNL d'Italia,83,16/09/2020
Internazionali BNL d'Italia,83,16/09/2020
Internazionali BNL d'Italia,83,16/09/2020
Internazionali BNL d'Italia,83,16/09/2020
Internazionali BNL d'Italia,83,16/09/2020
Internazionali BNL d'Italia,83,17/09/2020
Internazionali BNL d'Italia,83,17/09/2020
Internazionali BNL d'Italia,83,17/09/2020
Internazionali BNL d'Italia,83,17/09/2020
Internazionali BNL d'Italia,83,17/09/2020
Internazionali BNL d'Italia,83,17/09/2020
Internazionali BNL d'Italia,83,17/09/2020
Internazionali BNL d'Italia,83,17/09/2020
Internazionali BNL d'Italia,83,18/09/2020
Internazionali BNL d'Italia,83,18/09/2020
Internazionali BNL d'Italia,83,18/09/2020
Internazionali BNL d'Italia,83,18/09/2020
Internazionali BNL d'Italia,83,18/09/2020
Internazionali BNL d'Italia,83,18/09/2020
Internazionali BNL d'Italia,83,18/09/2020
Internazionali BNL d'Italia,83,18/09/2020
Internazionali BNL d'Italia,83,19/09/2020
Internazionali BNL d'Italia,83,19/09/2020
Internazionali BNL d'Italia,83,19/09/2020
Internazionali BNL d'Italia,83,19/09/2020
Internazionali BNL d'Italia,83,20/09/2020
Internazionali BNL d'Italia,83,20/09/2020
Internazionali BNL d'Italia,83,21/09/2020
Internazionali BNL d'Italia,83,12/05/2019
Internazionali BNL d'Italia,83,12/05/2019
Internazionali BNL d'Italia,83,12/05/2019
Internazionali BNL d'Italia,83,12/05/2019
Internazionali BNL d'Italia,83,12/05/2019
Internazionali BNL d'Italia,83,13/05/2019
Internazionali BNL d'Italia,83,13/05/2019
Internazionali BNL d'Italia,83,13/05/2019
Internazionali BNL d'Italia,83,13/05/2019
Internazionali BNL d'Italia,83,13/05/2019
Internazionali BNL d'Italia,83,13/05/2019
Internazionali BNL d'Italia,83,13/05/2019
Internazionali BNL d'Italia,83,13/05/2019
Internazionali BNL d'Italia,83,13/05/2019
Internazionali BNL d'Italia,83,13/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,14/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,16/05/2019
Internazionali BNL d'Italia,83,17/05/2019
Internazionali BNL d'Italia,83,17/05/2019
Internazionali BNL d'Italia,83,17/05/2019
Internazionali BNL d'Italia,83,17/05/2019
Internazionali BNL d'Italia,83,18/05/2019
Internazionali BNL d'Italia,83,18/05/2019
Internazionali BNL d'Italia,83,19/05/2019
Internazionali BNL d'Italia,83,13/05/2018
Internazionali BNL d'Italia,83,13/05/2018
Internazionali BNL d'Italia,83,13/05/2018
Internazionali BNL d'Italia,83,13/05/2018
Internazionali BNL d'Italia,83,13/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,14/05/2018
Internazionali BNL d'Italia,83,15/05/2018
Internazionali BNL d'Italia,83,15/05/2018
Internazionali BNL d'Italia,83,15/05/2018
Internazionali BNL d'Italia,83,15/05/2018
Internazionali BNL d'Italia,83,15/05/2018
Internazionali BNL d'Italia,83,15/05/2018
Internazionali BNL d'Italia,83,15/05/2018
Internazionali BNL d'Italia,83,15/05/2018
Internazionali BNL d'Italia,83,15/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,16/05/2018
Internazionali BNL d'Italia,83,17/05/2018
Internazionali BNL d'Italia,83,17/05/2018
Internazionali BNL d'Italia,83,17/05/2018
Internazionali BNL d'Italia,83,17/05/2018
Internazionali BNL d'Italia,83,17/05/2018
Internazionali BNL d'Italia,83,17/05/2018
Internazionali BNL d'Italia,83,17/05/2018
Internazionali BNL d'Italia,83,17/05/2018
Internazionali BNL d'Italia,83,18/05/2018
Internazionali BNL d'Italia,83,18/05/2018
Internazionali BNL d'Italia,83,18/05/2018
Internazionali BNL d'Italia,83,18/05/2018
Internazionali BNL d'Italia,83,19/05/2018
Internazionali BNL d'Italia,83,19/05/2018
Internazionali BNL d'Italia,83,20/05/2018
Internazionali BNL d'Italia,83,14/05/2017
Internazionali BNL d'Italia,83,14/05/2017
Internazionali BNL d'Italia,83,14/05/2017
Internazionali BNL d'Italia,83,14/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,15/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,16/05/2017
Internazionali BNL d'Italia,83,17/05/2017
Internazionali BNL d'Italia,83,17/05/2017
Internazionali BNL d'Italia,83,17/05/2017
Internazionali BNL d'Italia,83,17/05/2017
Internazionali BNL d'Italia,83,17/05/2017
Internazionali BNL d'Italia,83,17/05/2017
Internazionali BNL d'Italia,83,17/05/2017
Internazionali BNL d'Italia,83,17/05/2017
Internazionali BNL d'Italia,83,17/05/2017
Internazionali BNL d'Italia,83,17/05/2017
Internazionali BNL d'Italia,83,18/05/2017
Internazionali BNL d'Italia,83,18/05/2017
Internazionali BNL d'Italia,83,18/05/2017
Internazionali BNL d'Italia,83,18/05/2017
Internazionali BNL d'Italia,83,18/05/2017
Internazionali BNL d'Italia,83,18/05/2017
Internazionali BNL d'Italia,83,18/05/2017
Internazionali BNL d'Italia,83,18/05/2017
Internazionali BNL d'Italia,83,19/05/2017
Internazionali BNL d'Italia,83,19/05/2017
Internazionali BNL d'Italia,83,19/05/2017
Internazionali BNL d'Italia,83,20/05/2017
Internazionali BNL d'Italia,83,20/05/2017
Internazionali BNL d'Italia,83,20/05/2017
Internazionali BNL d'Italia,83,21/05/2017
Internazionali BNL d'Italia,83,08/05/2016
Internazionali BNL d'Italia,83,08/05/2016
Internazionali BNL d'Italia,83,08/05/2016
Internazionali BNL d'Italia,83,08/05/2016
Internazionali BNL d'Italia,83,08/05/2016
Internazionali BNL d'Italia,83,08/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,09/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,10/05/2016
Internazionali BNL d'Italia,83,11/05/2016
Internazionali BNL d'Italia,83,11/05/2016
Internazionali BNL d'Italia,83,11/05/2016
Internazionali BNL d'Italia,83,11/05/2016
Internazionali BNL d'Italia,83,11/05/2016
Internazionali BNL d'Italia,83,11/05/2016
Internazionali BNL d'Italia,83,11/05/2016
Internazionali BNL d'Italia,83,11/05/2016
Internazionali BNL d'Italia,83,11/05/2016
Internazionali BNL d'Italia,83,11/05/2016
Internazionali BNL d'Italia,83,12/05/2016
Internazionali BNL d'Italia,83,12/05/2016
Internazionali BNL d'Italia,83,12/05/2016
Internazionali BNL d'Italia,83,12/05/2016
Internazionali BNL d'Italia,83,12/05/2016
Internazionali BNL d'Italia,83,12/05/2016
Internazionali BNL d'Italia,83,12/05/2016
Internazionali BNL d'Italia,83,12/05/2016
Internazionali BNL d'Italia,83,13/05/2016
Internazionali BNL d'Italia,83,13/05/2016
Internazionali BNL d'Italia,83,13/05/2016
Internazionali BNL d'Italia,83,13/05/2016
Internazionali BNL d'Italia,83,14/05/2016
Internazionali BNL d'Italia,83,14/05/2016
Internazionali BNL d'Italia,83,15/05/2016
Internazionali BNL d'Italia,83,10/05/2015
Internazionali BNL d'Italia,83,10/05/2015
Internazionali BNL d'Italia,83,10/05/2015
Internazionali BNL d'Italia,83,10/05/2015
Internazionali BNL d'Italia,83,10/05/2015
Internazionali BNL d'Italia,83,10/05/2015
Internazionali BNL d'Italia,83,11/05/2015
Internazionali BNL d'Italia,83,11/05/2015
Internazionali BNL d'Italia,83,11/05/2015
Internazionali BNL d'Italia,83,11/05/2015
Internazionali BNL d'Italia,83,11/05/2015
Internazionali BNL d'Italia,83,11/05/2015
Internazionali BNL d'Italia,83,11/05/2015
Internazionali BNL d'Italia,83,11/05/2015
Internazionali BNL d'Italia,83,11/05/2015
Internazionali BNL d'Italia,83,11/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,12/05/2015
Internazionali BNL d'Italia,83,13/05/2015
Internazionali BNL d'Italia,83,13/05/2015
Internazionali BNL d'Italia,83,13/05/2015
Internazionali BNL d'Italia,83,13/05/2015
Internazionali BNL d'Italia,83,13/05/2015
Internazionali BNL d'Italia,83,13/05/2015
Internazionali BNL d'Italia,83,13/05/2015
Internazionali BNL d'Italia,83,13/05/2015
Internazionali BNL d'Italia,83,13/05/2015
Internazionali BNL d'Italia,83,13/05/2015
Internazionali BNL d'Italia,83,13/05/2015
Internazionali BNL d'Italia,83,14/05/2015
Internazionali BNL d'Italia,83,14/05/2015
Internazionali BNL d'Italia,83,14/05/2015
Internazionali BNL d'Italia,83,14/05/2015
Internazionali BNL d'Italia,83,14/05/2015
Internazionali BNL d'Italia,83,14/05/2015
Internazionali BNL d'Italia,83,14/05/2015
Internazionali BNL d'Italia,83,14/05/2015
Internazionali BNL d'Italia,83,15/05/2015
Internazionali BNL d'Italia,83,15/05/2015
Internazionali BNL d'Italia,83,15/05/2015
Internazionali BNL d'Italia,83,15/05/2015
Internazionali BNL d'Italia,83,16/05/2015
Internazionali BNL d'Italia,83,16/05/2015
Internazionali BNL d'Italia,83,17/05/2015
Internazionali BNL d'Italia,83,11/05/2014
Internazionali BNL d'Italia,83,11/05/2014
Internazionali BNL d'Italia,83,11/05/2014
Internazionali BNL d'Italia,83,11/05/2014
Internazionali BNL d'Italia,83,11/05/2014
Internazionali BNL d'Italia,83,11/05/2014
Internazionali BNL d'Italia,83,12/05/2014
Internazionali BNL d'Italia,83,12/05/2014
Internazionali BNL d'Italia,83,12/05/2014
Internazionali BNL d'Italia,83,12/05/2014
Internazionali BNL d'Italia,83,12/05/2014
Internazionali BNL d'Italia,83,12/05/2014
Internazionali BNL d'Italia,83,12/05/2014
Internazionali BNL d'Italia,83,12/05/2014
Internazionali BNL d'Italia,83,12/05/2014
Internazionali BNL d'Italia,83,12/05/2014
Internazionali BNL d'Italia,83,12/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,13/05/2014
Internazionali BNL d'Italia,83,14/05/2014
Internazionali BNL d'Italia,83,14/05/2014
Internazionali BNL d'Italia,83,14/05/2014
Internazionali BNL d'Italia,83,14/05/2014
Internazionali BNL d'Italia,83,14/05/2014
Internazionali BNL d'Italia,83,14/05/2014
Internazionali BNL d'Italia,83,14/05/2014
Internazionali BNL d'Italia,83,14/05/2014
Internazionali BNL d'Italia,83,14/05/2014
Internazionali BNL d'Italia,83,14/05/2014
Internazionali BNL d'Italia,83,14/05/2014
Internazionali BNL d'Italia,83,15/05/2014
Internazionali BNL d'Italia,83,15/05/2014
Internazionali BNL d'Italia,83,15/05/2014
Internazionali BNL d'Italia,83,15/05/2014
Internazionali BNL d'Italia,83,15/05/2014
Internazionali BNL d'Italia,83,15/05/2014
Internazionali BNL d'Italia,83,15/05/2014
Internazionali BNL d'Italia,83,15/05/2014
Internazionali BNL d'Italia,83,16/05/2014
Internazionali BNL d'Italia,83,16/05/2014
Internazionali BNL d'Italia,83,16/05/2014
Internazionali BNL d'Italia,83,16/05/2014
Internazionali BNL d'Italia,83,17/05/2014
Internazionali BNL d'Italia,83,17/05/2014
Internazionali BNL d'Italia,83,18/05/2014
Internazionali BNL d'Italia,83,12/05/2013
Internazionali BNL d'Italia,83,12/05/2013
Internazionali BNL d'Italia,83,12/05/2013
Internazionali BNL d'Italia,83,12/05/2013
Internazionali BNL d'Italia,83,12/05/2013
Internazionali BNL d'Italia,83,12/05/2013
Internazionali BNL d'Italia,83,13/05/2013
Internazionali BNL d'Italia,83,13/05/2013
Internazionali BNL d'Italia,83,13/05/2013
Internazionali BNL d'Italia,83,13/05/2013
Internazionali BNL d'Italia,83,13/05/2013
Internazionali BNL d'Italia,83,13/05/2013
Internazionali BNL d'Italia,83,13/05/2013
Internazionali BNL d'Italia,83,13/05/2013
Internazionali BNL d'Italia,83,13/05/2013
Internazionali BNL d'Italia,83,13/05/2013
Internazionali BNL d'Italia,83,13/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,14/05/2013
Internazionali BNL d'Italia,83,15/05/2013
Internazionali BNL d'Italia,83,15/05/2013
Internazionali BNL d'Italia,83,15/05/2013
Internazionali BNL d'Italia,83,15/05/2013
Internazionali BNL d'Italia,83,15/05/2013
Internazionali BNL d'Italia,83,15/05/2013
Internazionali BNL d'Italia,83,15/05/2013
Internazionali BNL d'Italia,83,15/05/2013
Internazionali BNL d'Italia,83,15/05/2013
Internazionali BNL d'Italia,83,15/05/2013
Internazionali BNL d'Italia,83,16/05/2013
Internazionali BNL d'Italia,83,16/05/2013
Internazionali BNL d'Italia,83,16/05/2013
Internazionali BNL d'Italia,83,16/05/2013
Internazionali BNL d'Italia,83,16/05/2013
Internazionali BNL d'Italia,83,16/05/2013
Internazionali BNL d'Italia,83,16/05/2013
Internazionali BNL d'Italia,83,16/05/2013
Internazionali BNL d'Italia,83,17/05/2013
Internazionali BNL d'Italia,83,17/05/2013
Internazionali BNL d'Italia,83,17/05/2013
Internazionali BNL d'Italia,83,17/05/2013
Internazionali BNL d'Italia,83,18/05/2013
Internazionali BNL d'Italia,83,18/05/2013
Internazionali BNL d'Italia,83,19/05/2013
Internazionali BNL d'Italia,83,13/05/2012
Internazionali BNL d'Italia,83,13/05/2012
Internazionali BNL d'Italia,83,13/05/2012
Internazionali BNL d'Italia,83,13/05/2012
Internazionali BNL d'Italia,83,13/05/2012
Internazionali BNL d'Italia,83,13/05/2012
Internazionali BNL d'Italia,83,14/05/2012
Internazionali BNL d'Italia,83,14/05/2012
Internazionali BNL d'Italia,83,14/05/2012
Internazionali BNL d'Italia,83,14/05/2012
Internazionali BNL d'Italia,83,14/05/2012
Internazionali BNL d'Italia,83,14/05/2012
Internazionali BNL d'Italia,83,14/05/2012
Internazionali BNL d'Italia,83,14/05/2012
Internazionali BNL d'Italia,83,14/05/2012
Internazionali BNL d'Italia,83,14/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,15/05/2012
Internazionali BNL d'Italia,83,16/05/2012
Internazionali BNL d'Italia,83,16/05/2012
Internazionali BNL d'Italia,83,16/05/2012
Internazionali BNL d'Italia,83,16/05/2012
Internazionali BNL d'Italia,83,16/05/2012
Internazionali BNL d'Italia,83,16/05/2012
Internazionali BNL d'Italia,83,16/05/2012
Internazionali BNL d'Italia,83,16/05/2012
Internazionali BNL d'Italia,83,16/05/2012
Internazionali BNL d'Italia,83,16/05/2012
Internazionali BNL d'Italia,83,16/05/2012
Internazionali BNL d'Italia,83,17/05/2012
Internazionali BNL d'Italia,83,17/05/2012
Internazionali BNL d'Italia,83,17/05/2012
Internazionali BNL d'Italia,83,17/05/2012
Internazionali BNL d'Italia,83,17/05/2012
Internazionali BNL d'Italia,83,17/05/2012
Internazionali BNL d'Italia,83,17/05/2012
Internazionali BNL d'Italia,83,17/05/2012
Internazionali BNL d'Italia,83,18/05/2012
Internazionali BNL d'Italia,83,18/05/2012
Internazionali BNL d'Italia,83,18/05/2012
Internazionali BNL d'Italia,83,18/05/2012
Internazionali BNL d'Italia,83,19/05/2012
Internazionali BNL d'Italia,83,19/05/2012
Internazionali BNL d'Italia,83,21/05/2012
Internazionali BNL d'Italia,83,08/05/2011
Internazionali BNL d'Italia,83,08/05/2011
Internazionali BNL d'Italia,83,08/05/2011
Internazionali BNL d'Italia,83,08/05/2011
Internazionali BNL d'Italia,83,08/05/2011
Internazionali BNL d'Italia,83,08/05/2011
Internazionali BNL d'Italia,83,09/05/2011
Internazionali BNL d'Italia,83,09/05/2011
Internazionali BNL d'Italia,83,09/05/2011
Internazionali BNL d'Italia,83,09/05/2011
Internazionali BNL d'Italia,83,09/05/2011
Internazionali BNL d'Italia,83,09/05/2011
Internazionali BNL d'Italia,83,09/05/2011
Internazionali BNL d'Italia,83,09/05/2011
Internazionali BNL d'Italia,83,09/05/2011
Internazionali BNL d'Italia,83,09/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,10/05/2011
Internazionali BNL d'Italia,83,11/05/2011
Internazionali BNL d'Italia,83,11/05/2011
Internazionali BNL d'Italia,83,11/05/2011
Internazionali BNL d'Italia,83,11/05/2011
Internazionali BNL d'Italia,83,11/05/2011
Internazionali BNL d'Italia,83,11/05/2011
Internazionali BNL d'Italia,83,11/05/2011
Internazionali BNL d'Italia,83,11/05/2011
Internazionali BNL d'Italia,83,11/05/2011
Internazionali BNL d'Italia,83,11/05/2011
Internazionali BNL d'Italia,83,11/05/2011
Internazionali BNL d'Italia,83,12/05/2011
Internazionali BNL d'Italia,83,12/05/2011
Internazionali BNL d'Italia,83,12/05/2011
Internazionali BNL d'Italia,83,12/05/2011
Internazionali BNL d'Italia,83,12/05/2011
Internazionali BNL d'Italia,83,12/05/2011
Internazionali BNL d'Italia,83,12/05/2011
Internazionali BNL d'Italia,83,12/05/2011
Internazionali BNL d'Italia,83,13/05/2011
Internazionali BNL d'Italia,83,13/05/2011
