loser,loser_id,pltwo_flag,pltwo_year,pltwo_height,pltwo_weight,pltwo_hand
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Bellucci T.,77,BRA,2005.0,188.0,82.0,Left-Handed
Belyaev I.,78,RUS,2005.0,180.0,79.0,Right-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Bemelmans R.,79,BEL,2006.0,183.0,75.0,Left-Handed
Benchetrit E.,80,MAR,2016.0,193.0,88.0,Right-Handed
Benchetrit E.,80,MAR,2016.0,193.0,88.0,Right-Handed
Benchetrit E.,80,MAR,2016.0,193.0,88.0,Right-Handed
Benchetrit E.,80,MAR,2016.0,193.0,88.0,Right-Handed
Benchetrit E.,80,MAR,2016.0,193.0,88.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Benneteau J.,81,FRA,2000.0,185.0,79.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
Berankis R.,82,LTU,2007.0,175.0,70.0,Right-Handed
