atp,events_id,series,location,dated,tournament,location_id
7,7,ATP250,Montpellier,05/02/2015,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2015,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2015,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2015,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2015,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2015,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2015,Open Sud de France,62
7,7,ATP250,Montpellier,08/02/2015,Open Sud de France,62
7,7,ATP250,Montpellier,03/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,04/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,04/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,04/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,04/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,04/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,08/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,08/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,09/02/2014,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,06/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,07/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,08/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,08/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,08/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,08/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,09/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,09/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,10/02/2013,Open Sud de France,62
7,7,ATP250,Montpellier,30/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,30/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,30/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,31/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,31/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,31/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,31/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,31/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,31/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,31/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,31/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,31/01/2012,Open Sud de France,62
7,7,ATP250,Montpellier,01/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,01/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,01/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,01/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,02/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,02/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,02/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,02/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,03/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,03/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,03/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,03/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,04/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,04/02/2012,Open Sud de France,62
7,7,ATP250,Montpellier,05/02/2012,Open Sud de France,62
7,7,ATP250,Johannesburg ,31/01/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,31/01/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,31/01/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,01/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,01/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,01/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,01/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,01/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,01/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,01/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,06/02/2011,SA Tennis Open,44
7,7,ATP250,Johannesburg ,01/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,01/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,01/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,01/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,06/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,06/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,07/02/2010,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,02/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,03/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,04/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,05/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,06/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,06/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,06/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,06/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,07/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,07/02/2009,SA Tennis Open,44
7,7,ATP250,Johannesburg ,08/02/2009,SA Tennis Open,44
7,7,International,Vina del Mar,28/01/2008,Movistar Open,101
7,7,International,Vina del Mar,28/01/2008,Movistar Open,101
7,7,International,Vina del Mar,28/01/2008,Movistar Open,101
7,7,International,Vina del Mar,28/01/2008,Movistar Open,101
7,7,International,Vina del Mar,28/01/2008,Movistar Open,101
7,7,International,Vina del Mar,28/01/2008,Movistar Open,101
7,7,International,Vina del Mar,29/01/2008,Movistar Open,101
7,7,International,Vina del Mar,29/01/2008,Movistar Open,101
7,7,International,Vina del Mar,29/01/2008,Movistar Open,101
7,7,International,Vina del Mar,29/01/2008,Movistar Open,101
7,7,International,Vina del Mar,29/01/2008,Movistar Open,101
7,7,International,Vina del Mar,29/01/2008,Movistar Open,101
7,7,International,Vina del Mar,29/01/2008,Movistar Open,101
7,7,International,Vina del Mar,29/01/2008,Movistar Open,101
7,7,International,Vina del Mar,29/01/2008,Movistar Open,101
7,7,International,Vina del Mar,30/01/2008,Movistar Open,101
7,7,International,Vina del Mar,30/01/2008,Movistar Open,101
7,7,International,Vina del Mar,30/01/2008,Movistar Open,101
7,7,International,Vina del Mar,30/01/2008,Movistar Open,101
7,7,International,Vina del Mar,31/01/2008,Movistar Open,101
7,7,International,Vina del Mar,31/01/2008,Movistar Open,101
7,7,International,Vina del Mar,31/01/2008,Movistar Open,101
7,7,International,Vina del Mar,31/01/2008,Movistar Open,101
7,7,International,Vina del Mar,01/02/2008,Movistar Open,101
7,7,International,Vina del Mar,01/02/2008,Movistar Open,101
7,7,International,Vina del Mar,01/02/2008,Movistar Open,101
7,7,International,Vina del Mar,01/02/2008,Movistar Open,101
7,7,International,Vina del Mar,02/02/2008,Movistar Open,101
7,7,International,Vina del Mar,02/02/2008,Movistar Open,101
7,7,International,Vina del Mar,03/02/2008,Movistar Open,101
7,7,International,Vina del Mar,03/02/2008,Movistar Open,101
8,8,ATP250,Pune,31/01/2022,Maharashtra Open,76
8,8,ATP250,Pune,31/01/2022,Maharashtra Open,76
8,8,ATP250,Pune,31/01/2022,Maharashtra Open,76
8,8,ATP250,Pune,31/01/2022,Maharashtra Open,76
8,8,ATP250,Pune,01/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,01/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,01/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,01/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,01/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,01/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,01/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,01/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,02/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,02/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,02/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,02/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,03/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,03/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,03/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,03/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,04/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,04/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,04/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,04/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,05/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,05/02/2022,Maharashtra Open,76
8,8,ATP250,Pune,06/02/2022,Maharashtra Open,76
8,8,ATP250,Singapore,22/02/2021,Singapore Open,89
8,8,ATP250,Singapore,22/02/2021,Singapore Open,89
8,8,ATP250,Singapore,22/02/2021,Singapore Open,89
8,8,ATP250,Singapore,22/02/2021,Singapore Open,89
8,8,ATP250,Singapore,22/02/2021,Singapore Open,89
8,8,ATP250,Singapore,23/02/2021,Singapore Open,89
8,8,ATP250,Singapore,23/02/2021,Singapore Open,89
8,8,ATP250,Singapore,23/02/2021,Singapore Open,89
8,8,ATP250,Singapore,23/02/2021,Singapore Open,89
8,8,ATP250,Singapore,24/02/2021,Singapore Open,89
8,8,ATP250,Singapore,24/02/2021,Singapore Open,89
8,8,ATP250,Singapore,24/02/2021,Singapore Open,89
8,8,ATP250,Singapore,24/02/2021,Singapore Open,89
8,8,ATP250,Singapore,24/02/2021,Singapore Open,89
8,8,ATP250,Singapore,24/02/2021,Singapore Open,89
8,8,ATP250,Singapore,24/02/2021,Singapore Open,89
8,8,ATP250,Singapore,25/02/2021,Singapore Open,89
8,8,ATP250,Singapore,25/02/2021,Singapore Open,89
8,8,ATP250,Singapore,25/02/2021,Singapore Open,89
8,8,ATP250,Singapore,25/02/2021,Singapore Open,89
8,8,ATP250,Singapore,26/02/2021,Singapore Open,89
8,8,ATP250,Singapore,26/02/2021,Singapore Open,89
8,8,ATP250,Singapore,26/02/2021,Singapore Open,89
8,8,ATP250,Singapore,26/02/2021,Singapore Open,89
8,8,ATP250,Singapore,27/02/2021,Singapore Open,89
8,8,ATP250,Singapore,27/02/2021,Singapore Open,89
8,8,ATP250,Singapore,28/02/2021,Singapore Open,89
8,8,ATP250,Buenos Aires,10/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,10/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,10/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,11/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,11/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,11/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,11/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,11/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,11/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,11/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,11/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,12/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,12/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,12/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,12/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,13/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,13/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,13/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,13/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,14/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,14/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,14/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,14/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,15/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,15/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,15/02/2020,Argentina Open,19
8,8,ATP250,Buenos Aires,16/02/2020,Argentina Open,19
8,8,ATP250,Montpellier,04/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,04/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,04/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,05/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,05/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,05/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,05/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,05/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,05/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,06/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,06/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,06/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,06/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,06/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,06/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,06/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,07/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,07/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,07/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,07/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,08/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,08/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,08/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,08/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,09/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,09/02/2019,Open Sud de France,62
8,8,ATP250,Montpellier,10/02/2019,Open Sud de France,62
8,8,ATP250,Quito,05/02/2018,Ecuador Open,78
8,8,ATP250,Quito,05/02/2018,Ecuador Open,78
8,8,ATP250,Quito,05/02/2018,Ecuador Open,78
8,8,ATP250,Quito,05/02/2018,Ecuador Open,78
8,8,ATP250,Quito,06/02/2018,Ecuador Open,78
8,8,ATP250,Quito,06/02/2018,Ecuador Open,78
8,8,ATP250,Quito,06/02/2018,Ecuador Open,78
8,8,ATP250,Quito,07/02/2018,Ecuador Open,78
8,8,ATP250,Quito,07/02/2018,Ecuador Open,78
8,8,ATP250,Quito,07/02/2018,Ecuador Open,78
8,8,ATP250,Quito,07/02/2018,Ecuador Open,78
8,8,ATP250,Quito,07/02/2018,Ecuador Open,78
8,8,ATP250,Quito,08/02/2018,Ecuador Open,78
8,8,ATP250,Quito,08/02/2018,Ecuador Open,78
8,8,ATP250,Quito,08/02/2018,Ecuador Open,78
8,8,ATP250,Quito,08/02/2018,Ecuador Open,78
8,8,ATP250,Quito,08/02/2018,Ecuador Open,78
8,8,ATP250,Quito,08/02/2018,Ecuador Open,78
8,8,ATP250,Quito,08/02/2018,Ecuador Open,78
8,8,ATP250,Quito,08/02/2018,Ecuador Open,78
8,8,ATP250,Quito,09/02/2018,Ecuador Open,78
8,8,ATP250,Quito,09/02/2018,Ecuador Open,78
8,8,ATP250,Quito,09/02/2018,Ecuador Open,78
8,8,ATP250,Quito,09/02/2018,Ecuador Open,78
8,8,ATP250,Quito,10/02/2018,Ecuador Open,78
8,8,ATP250,Quito,10/02/2018,Ecuador Open,78
8,8,ATP250,Quito,11/02/2018,Ecuador Open,78
8,8,ATP250,Quito,06/02/2017,Ecuador Open,78
8,8,ATP250,Quito,06/02/2017,Ecuador Open,78
8,8,ATP250,Quito,06/02/2017,Ecuador Open,78
8,8,ATP250,Quito,06/02/2017,Ecuador Open,78
8,8,ATP250,Quito,07/02/2017,Ecuador Open,78
8,8,ATP250,Quito,07/02/2017,Ecuador Open,78
8,8,ATP250,Quito,07/02/2017,Ecuador Open,78
8,8,ATP250,Quito,07/02/2017,Ecuador Open,78
8,8,ATP250,Quito,07/02/2017,Ecuador Open,78
8,8,ATP250,Quito,07/02/2017,Ecuador Open,78
8,8,ATP250,Quito,08/02/2017,Ecuador Open,78
8,8,ATP250,Quito,08/02/2017,Ecuador Open,78
8,8,ATP250,Quito,08/02/2017,Ecuador Open,78
8,8,ATP250,Quito,08/02/2017,Ecuador Open,78
8,8,ATP250,Quito,09/02/2017,Ecuador Open,78
8,8,ATP250,Quito,09/02/2017,Ecuador Open,78
8,8,ATP250,Quito,09/02/2017,Ecuador Open,78
8,8,ATP250,Quito,09/02/2017,Ecuador Open,78
8,8,ATP250,Quito,09/02/2017,Ecuador Open,78
8,8,ATP250,Quito,09/02/2017,Ecuador Open,78
8,8,ATP250,Quito,10/02/2017,Ecuador Open,78
8,8,ATP250,Quito,10/02/2017,Ecuador Open,78
8,8,ATP250,Quito,10/02/2017,Ecuador Open,78
8,8,ATP250,Quito,10/02/2017,Ecuador Open,78
8,8,ATP250,Quito,11/02/2017,Ecuador Open,78
8,8,ATP250,Quito,11/02/2017,Ecuador Open,78
8,8,ATP250,Quito,12/02/2017,Ecuador Open,78
8,8,ATP250,Quito,01/02/2016,Ecuador Open,78
8,8,ATP250,Quito,01/02/2016,Ecuador Open,78
8,8,ATP250,Quito,01/02/2016,Ecuador Open,78
8,8,ATP250,Quito,01/02/2016,Ecuador Open,78
8,8,ATP250,Quito,01/02/2016,Ecuador Open,78
8,8,ATP250,Quito,01/02/2016,Ecuador Open,78
8,8,ATP250,Quito,02/02/2016,Ecuador Open,78
8,8,ATP250,Quito,02/02/2016,Ecuador Open,78
8,8,ATP250,Quito,02/02/2016,Ecuador Open,78
8,8,ATP250,Quito,02/02/2016,Ecuador Open,78
8,8,ATP250,Quito,02/02/2016,Ecuador Open,78
8,8,ATP250,Quito,03/02/2016,Ecuador Open,78
8,8,ATP250,Quito,03/02/2016,Ecuador Open,78
8,8,ATP250,Quito,03/02/2016,Ecuador Open,78
8,8,ATP250,Quito,03/02/2016,Ecuador Open,78
8,8,ATP250,Quito,03/02/2016,Ecuador Open,78
8,8,ATP250,Quito,04/02/2016,Ecuador Open,78
8,8,ATP250,Quito,04/02/2016,Ecuador Open,78
8,8,ATP250,Quito,04/02/2016,Ecuador Open,78
8,8,ATP250,Quito,04/02/2016,Ecuador Open,78
8,8,ATP250,Quito,05/02/2016,Ecuador Open,78
8,8,ATP250,Quito,05/02/2016,Ecuador Open,78
8,8,ATP250,Quito,05/02/2016,Ecuador Open,78
8,8,ATP250,Quito,06/02/2016,Ecuador Open,78
8,8,ATP250,Quito,06/02/2016,Ecuador Open,78
8,8,ATP250,Quito,06/02/2016,Ecuador Open,78
8,8,ATP250,Quito,07/02/2016,Ecuador Open,78
8,8,ATP250,Quito,02/02/2015,Ecuador Open,78
8,8,ATP250,Quito,03/02/2015,Ecuador Open,78
8,8,ATP250,Quito,03/02/2015,Ecuador Open,78
8,8,ATP250,Quito,03/02/2015,Ecuador Open,78
8,8,ATP250,Quito,03/02/2015,Ecuador Open,78
8,8,ATP250,Quito,03/02/2015,Ecuador Open,78
8,8,ATP250,Quito,03/02/2015,Ecuador Open,78
8,8,ATP250,Quito,03/02/2015,Ecuador Open,78
8,8,ATP250,Quito,03/02/2015,Ecuador Open,78
8,8,ATP250,Quito,03/02/2015,Ecuador Open,78
8,8,ATP250,Quito,03/02/2015,Ecuador Open,78
8,8,ATP250,Quito,04/02/2015,Ecuador Open,78
8,8,ATP250,Quito,04/02/2015,Ecuador Open,78
8,8,ATP250,Quito,04/02/2015,Ecuador Open,78
8,8,ATP250,Quito,04/02/2015,Ecuador Open,78
8,8,ATP250,Quito,05/02/2015,Ecuador Open,78
8,8,ATP250,Quito,05/02/2015,Ecuador Open,78
8,8,ATP250,Quito,05/02/2015,Ecuador Open,78
8,8,ATP250,Quito,05/02/2015,Ecuador Open,78
8,8,ATP250,Quito,06/02/2015,Ecuador Open,78
8,8,ATP250,Quito,06/02/2015,Ecuador Open,78
8,8,ATP250,Quito,06/02/2015,Ecuador Open,78
8,8,ATP250,Quito,06/02/2015,Ecuador Open,78
8,8,ATP250,Quito,07/02/2015,Ecuador Open,78
8,8,ATP250,Quito,07/02/2015,Ecuador Open,78
8,8,ATP250,Quito,07/02/2015,Ecuador Open,78
8,8,ATP250,Quito,08/02/2015,Ecuador Open,78
8,8,ATP250,Vina del Mar,03/02/2014,Royal Guard Open Chile,101
8,8,ATP250,Vina del Mar,04/02/2014,Royal Guard Open Chile,101
8,8,ATP250,Vina del Mar,04/02/2014,Royal Guard Open Chile,101
8,8,ATP250,Vina del Mar,04/02/2014,Royal Guard Open Chile,101
8,8,ATP250,Vina del Mar,04/02/2014,Royal Guard Open Chile,101
8,8,ATP250,Vina del Mar,04/02/2014,Royal Guard Open Chile,101
8,8,ATP250,Vina del Mar,04/02/2014,Royal Guard Open Chile,101
